Date,Close/Last,Volume,Open,High,Low
04/08/2019,15.4675,51609600,15.27,15.4975,15.0903
04/05/2019,15.3475,52226520,15.265,15.375,15.195
04/04/2019,15.12,71651120,15.145,15.3198,14.8575
04/03/2019,15.1425,75667640,15.135,15.4225,15.0025
04/02/2019,14.885,53197800,14.7725,14.9295,14.6575
04/01/2019,14.7225,60979880,14.575,14.775,14.425
03/29/2019,14.165,63325720,14.1575,14.2048,13.92
03/28/2019,13.8525,63862680,13.8675,14.0075,13.6075
03/27/2019,13.765,88253880,14.0975,14.195,13.4625
03/26/2019,14.04,87752200,14.1725,14.4208,13.8275
03/25/2019,13.85,104984480,13.765,13.9925,13.545
03/22/2019,13.9375,133602400,14.7175,14.8375,13.885
03/21/2019,14.9125,75690840,14.12,14.9745,14.1125
03/20/2019,14.2525,91594160,14.0875,14.5125,13.8975
03/19/2019,14.095,82038480,14.135,14.32,13.9225
03/18/2019,13.955,74235520,13.8425,14.085,13.76
03/15/2019,13.83,69341480,13.6525,13.985,13.615
03/14/2019,13.495,47605400,13.58,13.63,13.475
03/13/2019,13.555,72323440,13.4675,13.7725,13.415
03/12/2019,13.2675,75677040,13.1575,13.3675,13.062
03/11/2019,13.055,63651400,12.4325,13.0775,12.4325
03/08/2019,12.2875,87094360,11.935,12.305,11.89
03/07/2019,12.3575,84453480,12.72,12.735,12.2075
03/06/2019,12.825,61430600,13.0825,13.095,12.765
03/05/2019,13.05,49383920,13.045,13.17,12.855
03/04/2019,13.0175,106401680,13.2425,13.3325,12.5875
03/01/2019,13.015,70018160,13.03,13.0725,12.755
02/28/2019,12.76,45869440,12.7275,12.8938,12.6508
02/27/2019,12.84,57769600,12.7075,12.895,12.4475
02/26/2019,12.88,52466640,12.74,13.00,12.68
02/25/2019,12.84,61760520,13.0025,13.095,12.815
02/22/2019,12.70,59711320,12.515,12.73,12.4925
02/21/2019,12.43,64105160,12.4675,12.5714,12.2325
02/20/2019,12.5725,85427840,12.6125,12.7575,12.3734
02/19/2019,12.5825,51572920,12.39,12.6975,12.39
02/15/2019,12.5075,71086440,12.6275,12.63,12.34
02/14/2019,12.36,76423360,12.175,12.4875,12.0552
02/13/2019,12.315,63461560,12.465,12.5704,12.28
02/12/2019,12.29,63413800,12.0325,12.3475,11.9734
02/11/2019,11.78,60044840,11.9425,12.0279,11.69
02/08/2019,11.8075,72272920,11.4275,11.8125,11.40
02/07/2019,11.7475,104594120,11.9175,12.0075,11.4725
02/06/2019,12.2475,72576360,12.37,12.4325,12.0804
02/05/2019,12.345,64252880,12.0925,12.40,12.0761
02/04/2019,12.0275,55190640,11.6175,12.04,11.585
02/01/2019,11.6025,70709920,11.585,11.855,11.515
01/31/2019,11.7525,79719960,11.455,11.93,11.42
01/30/2019,11.2575,87177360,10.825,11.38,10.7225
01/29/2019,10.4725,60559120,10.7975,10.8025,10.3575
01/28/2019,10.7775,69903600,10.7525,10.7775,10.5025
01/25/2019,11.19,69687040,11.065,11.2925,10.955
01/24/2019,10.805,63773000,10.705,10.855,10.585
01/23/2019,10.6175,82769040,10.7375,10.875,10.254
01/22/2019,10.6075,90542200,11.0025,11.02,10.33
01/18/2019,11.2275,83245000,11.18,11.4025,10.9625
01/17/2019,10.9275,70611840,10.575,11.0675,10.515
01/16/2019,10.6775,67719120,10.7425,10.965,10.67
01/15/2019,10.6625,72292160,10.235,10.73,10.215
01/14/2019,10.1025,55300920,10.1075,10.235,9.965
01/11/2019,10.3725,60322960,10.31,10.4075,10.2025
01/10/2019,10.4975,87175560,10.16,10.5075,9.99
01/09/2019,10.3975,88572080,10.28,10.5425,10.15
01/08/2019,10.1575,105356920,10.1725,10.2775,9.725
01/07/2019,9.8725,106182400,9.6175,10.0375,9.5325
01/04/2019,9.5675,136179000,8.8875,9.69,8.7916
01/03/2019,8.4825,164782840,8.995,9.1035,8.4075
01/02/2019,9.3925,133375840,8.695,9.5575,8.6825
12/31/2018,9.26,108376840,9.34,9.42,9.0125
12/28/2018,9.055,152292000,9.25,9.5275,8.8417
12/27/2018,9.0925,170168680,8.65,9.10,8.03
12/26/2018,8.965,187796240,7.825,8.985,7.66
12/24/2018,7.5975,87800280,8.00,8.3225,7.58
12/21/2018,8.205,183905080,9.1625,9.3525,8.0524
12/20/2018,9.0825,159599320,9.3675,9.6957,8.6825
12/19/2018,9.4625,153233400,10.1775,10.6475,9.22
12/18/2018,10.20,78590720,10.27,10.5022,9.9425
12/17/2018,10.0325,99710360,10.6175,10.8725,9.7725
12/14/2018,10.725,77823840,11.2225,11.3325,10.6775
12/13/2018,11.60,81373280,11.825,11.9725,11.38
12/12/2018,11.5975,84093640,11.805,12.1325,11.5925
12/11/2018,11.3125,85430480,11.7325,11.75,11.0225
12/10/2018,11.1925,87927720,10.79,11.3387,10.455
12/07/2018,10.8525,111340200,11.90,12.105,10.75
12/06/2018,12.03,97632600,11.1025,12.055,10.9575
12/04/2018,11.8575,104325880,13.1375,13.2475,11.7675
12/03/2018,13.3225,74374000,13.52,13.575,13.0627
11/30/2018,12.6725,58094640,12.46,12.71,12.2825
11/29/2018,12.4125,64252880,12.38,12.6675,12.12
11/28/2018,12.5275,97118000,11.70,12.54,11.50
11/27/2018,11.4425,59408120,11.155,11.53,10.9725
11/26/2018,11.325,59650600,11.045,11.345,10.905
11/23/2018,10.5975,28439960,10.57,10.93,10.5625
11/21/2018,10.8375,57494760,11.0075,11.155,10.78
11/20/2018,10.60,101015160,10.43,11.06,10.175
11/19/2018,11.2225,92683800,12.23,12.2875,11.10
11/16/2018,12.4125,67014240,12.19,12.60,12.03
11/15/2018,12.55,84356640,11.8475,12.6525,11.5525
11/14/2018,11.9125,77585120,12.57,12.705,11.72
11/13/2018,12.2225,76698000,12.3675,12.875,12.1108
11/12/2018,12.2275,76169640,13.125,13.1973,12.1487
11/09/2018,13.405,68273200,13.73,13.82,13.0725
11/08/2018,14.1225,58615560,14.1975,14.33,13.915
11/07/2018,14.3675,68935080,13.6275,14.39,13.5425
11/06/2018,13.1575,55251920,12.8525,13.3825,12.8175
11/05/2018,12.885,50973840,13.02,13.035,12.44
11/02/2018,13.0125,87022400,13.4875,13.7325,12.70
11/01/2018,13.6225,62104880,13.1675,13.655,12.8603
10/31/2018,13.0525,89785720,12.8125,13.415,12.8125
10/30/2018,12.2275,91568440,11.56,12.2625,11.3925
10/29/2018,11.7725,108075440,12.995,13.15,10.96
10/26/2018,12.4375,122207360,12.10,13.2075,11.87
10/25/2018,13.485,75261360,12.7725,13.6925,12.6075
10/24/2018,12.23,101314240,14.1025,14.175,12.17
10/23/2018,14.155,88019240,13.5475,14.3689,13.0575
10/22/2018,14.3125,57296960,14.3525,14.645,13.9925
10/19/2018,14.10,67337320,14.4475,14.8475,13.9475
10/18/2018,14.1575,77977200,15.015,15.0325,13.9525
10/17/2018,15.2125,64866640,15.42,15.445,14.7375
10/16/2018,15.1625,61564880,14.41,15.2925,14.3375
10/15/2018,13.96,79509880,14.365,14.4275,13.8137
10/12/2018,14.5075,84090240,14.445,14.63,13.70
10/11/2018,13.3775,109717920,13.7525,14.3125,12.9575
10/10/2018,13.9425,120546640,15.7475,15.765,13.86
10/09/2018,16.02,51777320,15.9175,16.40,15.7975
10/08/2018,15.8975,59581760,15.96,16.3125,15.31
10/05/2018,16.1875,66273120,16.80,16.9575,15.705
10/04/2018,16.82,75173600,17.625,17.645,16.425
10/03/2018,17.8375,32927468,18.0025,18.125,17.7566
10/02/2018,17.785,32301308,17.84,18.19,17.66
10/01/2018,17.8875,34041000,18.125,18.2932,17.77
09/28/2018,17.785,30875756,17.66,17.9375,17.57
09/27/2018,17.8125,29210440,17.59,17.995,17.5575
09/26/2018,17.3325,35063752,17.365,17.8675,17.2775
09/25/2018,17.35,21534312,17.2475,17.3825,17.0775
09/24/2018,17.28,26275124,16.7775,17.2975,16.56
09/21/2018,17.1325,30052548,17.565,17.645,17.0775
09/20/2018,17.41,31213964,17.205,17.495,17.0903
09/19/2018,16.88,29051028,16.925,17.045,16.5475
09/18/2018,16.9175,36206124,16.56,17.1614,16.535
09/17/2018,16.525,35834064,17.155,17.2075,16.465
09/14/2018,17.2525,38326844,17.4475,17.535,17.0525
09/13/2018,17.385,37178696,17.175,17.505,17.1675
09/12/2018,16.885,44071920,16.9625,16.9975,16.4475
09/11/2018,17.0325,35132084,16.4425,17.12,16.325
09/10/2018,16.6625,27673744,16.7718,16.805,16.3825
09/07/2018,16.5175,38460720,16.34,16.9225,16.305
09/06/2018,16.6825,57649600,17.18,17.2325,16.345
09/05/2018,17.15,53767400,17.75,17.7575,16.98
09/04/2018,17.86,40034440,17.9175,18.0075,17.5577
08/31/2018,18.075,31504988,17.955,18.2375,17.892
08/30/2018,18.0225,43829640,18.015,18.3388,17.8363
08/29/2018,18.125,32780212,17.6025,18.15,17.5875
08/28/2018,17.5125,32487292,17.58,17.6425,17.41
08/27/2018,17.435,36255308,17.1975,17.4375,17.105
08/24/2018,16.925,31952932,16.6425,16.9675,16.625
08/23/2018,16.4675,35511512,16.4675,16.815,16.3927
08/22/2018,16.55,31548612,16.25,16.605,16.1977
08/21/2018,16.36,32958836,16.335,16.655,16.3025
08/20/2018,16.1925,33653972,16.3425,16.3575,16.00
08/17/2018,16.225,35064580,16.0975,16.355,15.8025
08/16/2018,16.2275,32408516,16.435,16.5375,16.1325
08/15/2018,16.08,57800280,16.31,16.45,15.77
08/14/2018,16.6875,30265764,16.565,16.7475,16.3075
08/13/2018,16.385,46187880,16.5225,16.8425,16.3625
08/10/2018,16.4325,42655720,16.49,16.6375,16.255
08/09/2018,16.825,27135208,16.825,17.025,16.7553
08/08/2018,16.84,31625952,16.74,16.9625,16.6002
08/07/2018,16.795,35862352,16.7625,16.90,16.6625
08/06/2018,16.6325,33955560,16.3125,16.6415,16.2475
08/03/2018,16.3325,36029848,16.2725,16.3475,16.075
08/02/2018,16.1875,46013400,15.225,16.25,15.21
08/01/2018,15.5675,34505280,15.50,15.7075,15.31
07/31/2018,15.3575,46955000,15.2175,15.5725,14.9775
07/30/2018,15.0575,50101560,15.7375,15.7533,14.83
07/27/2018,15.735,58992960,16.71,16.725,15.445
07/26/2018,16.42,55555160,16.48,16.635,16.3275
07/25/2018,17.17,37736044,16.505,17.2025,16.4917
07/24/2018,16.4825,47454000,16.7875,16.9625,16.2875
07/23/2018,16.275,30986680,15.9925,16.3075,15.80
07/20/2018,16.135,28693868,16.29,16.4575,16.0825
07/19/2018,16.1575,38040448,16.24,16.39,16.095
07/18/2018,16.40,23197312,16.50,16.5465,16.25
07/17/2018,16.505,37506928,15.70,16.60,15.695
07/16/2018,16.205,27583380,16.3275,16.4148,16.12
07/13/2018,16.315,33933756,16.27,16.4075,16.1475
07/12/2018,16.2675,40463480,15.6925,16.28,15.66
07/11/2018,15.5025,39760900,15.375,15.665,15.3225
07/10/2018,15.7325,32522744,15.7625,15.8375,15.57
07/09/2018,15.695,36091904,15.52,15.7125,15.3475
07/06/2018,15.27,37405972,14.7025,15.3225,14.63
07/05/2018,14.6125,32605372,14.3725,14.6475,14.1475
07/03/2018,14.095,28212780,14.755,14.77,14.057
07/02/2018,14.5975,41576280,13.915,14.615,13.82
06/29/2018,14.2775,39233756,14.4175,14.64,14.265
06/28/2018,14.2125,55392240,13.805,14.3525,13.7175
06/27/2018,13.8725,65679760,14.635,14.83,13.83
06/26/2018,14.4525,47006120,14.4325,14.6962,14.275
06/25/2018,14.295,85460600,14.905,14.9675,13.8725
06/22/2018,15.27,31048576,15.58,15.595,15.1525
06/21/2018,15.425,50995960,15.945,15.9975,15.3325
06/20/2018,15.835,39515404,15.715,16.0325,15.6825
06/19/2018,15.51,53620880,15.0475,15.515,14.905
06/18/2018,15.65,33698916,15.375,15.6875,15.23
06/15/2018,15.685,38806040,15.66,15.7725,15.45
06/14/2018,15.8425,45095840,15.595,15.915,15.5525
06/13/2018,15.375,35860424,15.45,15.7325,15.285
06/12/2018,15.3925,23740560,15.215,15.4325,15.1675
06/11/2018,15.1525,20261512,14.9975,15.265,14.99
06/08/2018,15.035,24610888,14.8075,15.0991,14.7078
06/07/2018,15.045,39147464,15.4225,15.43,14.8075
06/06/2018,15.4025,28562796,15.20,15.415,14.9702
06/05/2018,15.1525,27808316,15.1175,15.2275,14.9525
06/04/2018,14.9975,31869096,14.725,15.025,14.7047
06/01/2018,14.6225,38475908,14.1625,14.6442,14.1625
05/31/2018,13.9725,40436960,13.9825,14.245,13.86
05/30/2018,14.0025,35304928,13.85,14.07,13.7625
05/29/2018,13.71,47091360,13.6975,13.945,13.4575
05/25/2018,13.8875,31428032,13.8575,14.04,13.7675
05/24/2018,13.8525,35391248,13.86,13.9275,13.435
05/23/2018,13.8642,61328389,13.225,13.8725,13.2117
05/22/2018,13.5242,48205267,13.7692,13.8416,13.4651
05/21/2018,13.595,58349195,13.6683,13.8525,13.4168
05/18/2018,13.3617,42651833,13.4246,13.5583,13.3067
05/17/2018,13.5792,51314409,13.5942,13.8908,13.3775
05/16/2018,13.7342,44747586,13.5167,13.8333,13.5133
05/15/2018,13.4858,86881079,13.605,13.6283,13.2617
05/14/2018,13.9367,54472942,13.9625,14.2075,13.8751
05/11/2018,13.875,59774856,13.8458,13.9683,13.6917
05/10/2018,13.9167,59179428,13.625,13.945,13.595
05/09/2018,13.4967,57116675,13.15,13.5292,13.0083
05/08/2018,13.0592,63136597,13.0325,13.1617,12.7926
05/07/2018,13.1025,69309016,12.9883,13.2442,12.9483
05/04/2018,12.7983,92663569,11.9633,12.8875,11.9317
05/03/2018,12.1167,97705695,11.9542,12.2492,11.5375
05/02/2018,12.1158,71646557,12.4125,12.5208,12.0833
05/01/2018,12.3308,57781223,11.8383,12.3467,11.7608
04/30/2018,11.9425,80003684,12.2842,12.5083,11.8442
04/27/2018,12.2025,82361709,12.7067,12.7208,11.9933
04/26/2018,12.1742,69581620,11.8992,12.292,11.785
04/25/2018,11.4633,104137794,11.4733,11.60,10.99
04/24/2018,11.4183,106220562,12.3567,12.4242,11.18
04/23/2018,12.1958,61165848,12.4633,12.61,12.00
04/20/2018,12.2925,70175644,12.8125,12.8332,12.1583
04/19/2018,12.9117,64261058,13.0808,13.165,12.7704
04/18/2018,13.2725,58825728,13.2004,13.4125,13.0083
04/17/2018,13.1808,61878457,12.7604,13.2764,12.6958
04/16/2018,12.3883,58957704,12.3683,12.5325,12.1483
04/13/2018,12.1208,71094556,12.5008,12.5533,11.9717
04/12/2018,12.3033,70724656,12.125,12.4375,12.0825
04/11/2018,11.8867,71295917,11.8833,12.2808,11.8508
04/10/2018,12.09,97464687,11.8708,12.2125,11.6367
04/09/2018,11.3408,87476999,11.4117,12.0217,11.2958
04/06/2018,11.1183,115866094,11.6408,11.985,10.9517
04/05/2018,12.015,90243552,12.1817,12.2292,11.7633
04/04/2018,11.8292,107901511,10.6358,11.9317,10.6001
04/03/2018,11.295,110581352,11.2292,11.4333,10.6992
04/02/2018,10.9283,121995169,11.71,11.875,10.5642
03/29/2018,11.9933,98411259,11.5367,12.3083,11.2108
03/28/2018,11.3642,120379488,11.5642,11.9017,11.0833
03/27/2018,11.77,136361815,13.3242,13.3242,11.4308
03/26/2018,13.0183,91371337,12.4167,13.07,11.865
03/23/2018,11.7017,108634447,12.6833,12.8492,11.7017
03/22/2018,12.73,101414597,13.20,13.4666,12.6834
03/21/2018,13.7333,66089606,13.8333,14.2167,13.5621
03/20/2018,13.935,45053514,13.8367,14.0332,13.6808
03/19/2018,13.8333,96540699,14.3742,14.3742,13.4225
03/16/2018,14.76,38977636,14.9433,15.0566,14.7333
03/15/2018,14.8583,55254106,14.97,15.1508,14.72
03/14/2018,14.925,66655911,15.165,15.2108,14.7334
03/13/2018,14.9758,90767628,15.7758,15.8767,14.8213
03/12/2018,15.54,66164918,15.4583,15.6808,15.3617
03/09/2018,15.3108,73525553,14.7967,15.3108,14.7317
03/08/2018,14.4683,57041627,14.415,14.5183,14.2592
03/07/2018,14.2558,66690771,13.8408,14.2917,13.7683
03/06/2018,14.15,68398731,14.1817,14.3075,13.90
03/05/2018,13.9733,74279682,13.3575,14.0933,13.1967
03/02/2018,13.5483,96591159,12.7233,13.6117,12.565
03/01/2018,13.1858,125555810,13.8833,14.0683,12.8067
02/28/2018,13.8525,75631458,14.3725,14.5125,13.8383
02/27/2018,14.1367,86385359,14.6875,14.7658,14.1183
02/26/2018,14.6617,66771663,14.3175,14.6683,14.2862
02/23/2018,14.0958,71242588,13.605,14.105,13.4617
02/22/2018,13.3033,83126841,13.4942,13.6958,13.2012
02/21/2018,13.3008,87989483,13.6142,14.0175,13.2917
02/20/2018,13.4217,72722273,13.2017,13.77,13.1892
02/16/2018,13.355,85174102,13.4075,13.7892,13.2792
02/15/2018,13.5058,94964366,13.1667,13.5233,12.765
02/14/2018,12.835,83867086,11.9433,12.885,11.9308
02/13/2018,12.125,53826046,11.7692,12.2167,11.6973
02/12/2018,11.9792,87205787,11.7317,12.1992,11.4358
02/09/2018,11.3442,160007584,11.2667,11.5958,10.10
02/08/2018,10.8342,107515987,12.4942,12.5117,10.8333
02/07/2018,12.3667,87289235,12.755,13.1658,12.3667
02/06/2018,12.8758,119232828,11.4017,12.9167,11.2525
02/05/2018,11.9542,114031438,13.1458,13.8033,11.8842
02/02/2018,13.5142,90571596,14.2325,14.3187,13.4925
02/01/2018,14.3933,62856037,14.4358,14.85,14.24
01/31/2018,14.7625,54193186,14.8375,14.9215,14.50
01/30/2018,14.5825,66026570,14.5483,14.7791,14.3567
01/29/2018,14.965,65935442,15.0758,15.1783,14.8675
01/26/2018,15.1658,53129841,14.75,15.1658,14.6733
01/25/2018,14.5175,66448083,14.8392,14.85,14.3812
01/24/2018,14.5358,104272698,14.9175,15.0217,14.2877
01/23/2018,14.8367,64245770,14.6092,14.8725,14.5867
01/22/2018,14.47,51724041,13.9983,14.47,13.9625
01/19/2018,14.0317,42389885,14.0175,14.0917,13.8208
01/18/2018,13.8983,47046271,13.8242,13.9908,13.7258
01/17/2018,13.885,41019292,13.64,13.9542,13.4558
01/16/2018,13.4608,78129679,13.84,14.0558,13.34
01/12/2018,13.5658,44760282,13.2392,13.6175,13.2017
01/11/2018,13.2842,37323411,13.0892,13.2842,13.0279
01/10/2018,13.0233,47783263,12.9342,13.0283,12.7678
01/09/2018,13.1167,51963729,13.1867,13.2308,13.00
01/08/2018,13.1067,36052178,12.9608,13.1333,12.9483
01/05/2018,12.9625,41176792,12.7583,12.99,12.6925
01/04/2018,12.5825,34890014,12.6558,12.7008,12.5379
01/03/2018,12.5092,42276185,12.2025,12.555,12.2008
01/02/2018,12.1533,45712878,11.7417,12.1783,11.6575
12/29/2017,11.56,34182182,11.8267,11.8267,11.5517
12/28/2017,11.7825,23292057,11.855,11.8658,11.7481
12/27/2017,11.7508,22459809,11.7517,11.845,11.7167
12/26/2017,11.7508,24300118,11.7533,11.7933,11.6158
12/22/2017,11.9442,21236288,11.9333,11.9575,11.8433
12/21/2017,11.9842,33179305,12.0325,12.1425,11.9433
12/20/2017,11.99,35254670,12.155,12.16,11.8408
12/19/2017,12.04,49130240,12.1733,12.2125,11.9275
12/18/2017,12.2392,40474588,12.1675,12.2742,12.1167
12/15/2017,11.9325,55768414,11.6917,11.9842,11.6283
12/14/2017,11.5567,35367770,11.6408,11.7242,11.5125
12/13/2017,11.5733,41577281,11.6467,11.69,11.5317
12/12/2017,11.5158,36638919,11.5425,11.6183,11.4433
12/11/2017,11.5592,35609162,11.3175,11.5733,11.3125
12/08/2017,11.30,44080038,11.40,11.4817,11.25
12/07/2017,11.1525,37895067,11.05,11.25,11.0075
12/06/2017,11.0433,47101423,10.7783,11.0958,10.7383
12/05/2017,10.8992,57358187,10.8642,11.2742,10.7458
12/04/2017,10.8833,82253097,11.4933,11.5192,10.8492
12/01/2017,11.2725,85064242,11.2042,11.4358,10.7742
11/30/2017,11.425,59197416,11.2883,11.4866,11.2042
11/29/2017,11.1483,103906518,11.7233,11.7233,10.98
11/28/2017,11.7525,35035838,11.7458,11.7792,11.5592
11/27/2017,11.6667,33255889,11.6708,11.7517,11.59
11/24/2017,11.6858,19975844,11.60,11.695,11.5783
11/22/2017,11.5558,30001200,11.5508,11.5921,11.4858
11/21/2017,11.51,35217362,11.3142,11.5333,11.3025
11/20/2017,11.1583,24913510,11.2033,11.2417,11.1133
11/17/2017,11.1858,34376390,11.3242,11.3467,11.1558
11/16/2017,11.3125,40311832,11.0758,11.3925,11.0703
11/15/2017,10.9042,40093396,10.925,10.9958,10.73
11/14/2017,11.0667,45090570,11.0667,11.1033,10.9033
11/13/2017,11.1792,37428063,11.0283,11.2283,11.0192
11/10/2017,11.1458,32915941,11.0742,11.1717,11.0117
11/09/2017,11.1492,81480501,11.055,11.1667,10.8042
11/08/2017,11.3308,34132118,11.18,11.3378,11.1383
11/07/2017,11.1908,46577599,11.1475,11.2408,11.08
11/06/2017,11.1725,37969755,11.0408,11.19,11.0275
11/03/2017,11.06,43292009,10.8742,11.0723,10.7642
11/02/2017,10.76,45361098,10.7825,10.7975,10.5375
11/01/2017,10.815,41308757,10.965,10.98,10.6958
10/31/2017,10.8292,30024960,10.8117,10.8795,10.7258
10/30/2017,10.7158,48239983,10.6133,10.8397,10.59
10/27/2017,10.64,73819602,10.2617,10.6992,10.2358
10/26/2017,9.7958,35902226,9.8733,9.9393,9.7817
10/25/2017,9.8875,44497050,9.9417,10.0404,9.6642
10/24/2017,10.0092,29372904,10.0058,10.0642,9.8924
10/23/2017,9.9583,30518040,10.2117,10.2142,9.9108
10/20/2017,10.1475,33275749,10.195,10.2192,10.1172
10/19/2017,10.0742,40284484,10.0117,10.075,9.86
10/18/2017,10.1867,28904736,10.2542,10.2558,10.1442
10/17/2017,10.2258,30011940,10.1775,10.2292,10.13
10/16/2017,10.19,28440299,10.1617,10.195,10.0942
10/13/2017,10.0858,24237226,10.0892,10.12,10.0542
10/12/2017,9.9742,32723209,9.9858,10.09,9.9383
10/11/2017,10.0283,29828220,9.9292,10.0333,9.8878
10/10/2017,9.9417,35843642,10.015,10.0475,9.8092
10/09/2017,9.9208,34400246,9.9917,10.0217,9.8808
10/06/2017,9.9458,42963557,9.8167,9.95,9.8125
10/05/2017,9.91,47088127,9.745,9.926,9.7042
10/04/2017,9.6325,44906430,9.5517,9.6925,9.5258
10/03/2017,9.6075,31166124,9.5833,9.6401,9.5208
10/02/2017,9.5475,45960138,9.57,9.6642,9.42
09/29/2017,9.5208,44112450,9.38,9.5408,9.305
09/28/2017,9.3233,32066713,9.2717,9.35,9.2033
09/27/2017,9.3392,55505458,9.2375,9.4383,9.1667
09/26/2017,9.0925,47438983,9.1617,9.2117,8.9975
09/25/2017,9.0308,67631787,9.2092,9.2232,8.8875
09/22/2017,9.3233,31066416,9.2542,9.3608,9.23
09/21/2017,9.3467,42364793,9.5017,9.505,9.25
09/20/2017,9.53,53557869,9.605,9.6333,9.305
09/19/2017,9.61,28432703,9.6142,9.6548,9.5158
09/18/2017,9.5692,45625314,9.6342,9.7267,9.4792
09/15/2017,9.5925,39565096,9.5058,9.7092,9.4567
09/14/2017,9.5158,35975450,9.5725,9.6508,9.4917
09/13/2017,9.6792,25601014,9.5833,9.6817,9.545
09/12/2017,9.6392,36667059,9.65,9.6805,9.5058
09/11/2017,9.5583,42553589,9.4725,9.6192,9.4692
09/08/2017,9.2633,41210584,9.4617,9.4783,9.2292
09/07/2017,9.4975,36772983,9.4942,9.575,9.40
09/06/2017,9.4392,42559349,9.4341,9.5025,9.2375
09/05/2017,9.3583,64674482,9.5242,9.5896,9.1392
09/01/2017,9.6158,35484050,9.6958,9.7327,9.5417
08/31/2017,9.6225,52703889,9.4325,9.6567,9.4175
08/30/2017,9.3567,52814589,9.0592,9.40,9.0433
08/29/2017,9.0433,42143693,8.7008,9.0833,8.68
08/28/2017,8.9333,31582897,8.9333,8.9983,8.8508
08/25/2017,8.8558,46245630,9.0067,9.0825,8.8225
08/24/2017,8.9158,48463939,9.0567,9.0917,8.7583
08/23/2017,8.9908,41587145,8.9433,9.0533,8.9317
08/22/2017,9.0925,46836427,8.8333,9.1192,8.8292
08/21/2017,8.705,43126661,8.7358,8.7867,8.5333
08/18/2017,8.7208,64786838,8.765,8.9092,8.625
08/17/2017,8.7517,78980120,9.2117,9.2567,8.75
08/16/2017,9.325,48989612,9.3417,9.4542,9.2325
08/15/2017,9.2767,35953598,9.3117,9.3304,9.2008
08/14/2017,9.26,47504839,9.1208,9.30,9.1183
08/11/2017,8.9133,52593393,8.7567,8.9725,8.6949
08/10/2017,8.7142,81396285,9.1625,9.1792,8.6925
08/09/2017,9.3192,49438904,9.1267,9.3308,9.0617
08/08/2017,9.3558,51563001,9.3492,9.5833,9.2758
08/07/2017,9.3908,27291227,9.2817,9.4058,9.2417
08/04/2017,9.2275,35676230,9.2458,9.2975,9.1217
08/03/2017,9.1917,36213074,9.3233,9.3267,9.1342
08/02/2017,9.2883,55083262,9.395,9.4042,9.0367
08/01/2017,9.2208,30333672,9.2525,9.26,9.1375
07/31/2017,9.1608,44185338,9.3575,9.3933,9.0992
07/28/2017,9.2817,34941446,9.1475,9.3242,9.0892
07/27/2017,9.3117,94336850,9.6717,9.6958,8.9717
07/26/2017,9.4808,29972232,9.4567,9.4983,9.4167
07/25/2017,9.3967,47038915,9.3725,9.4592,9.3158
07/24/2017,9.46,44220906,9.3358,9.4842,9.3008
07/21/2017,9.3383,43331693,9.2367,9.3392,9.1942
07/20/2017,9.3525,53953306,9.3858,9.405,9.2242
07/19/2017,9.3175,51936909,9.2292,9.3542,9.2225
07/18/2017,9.15,41990153,8.9533,9.1592,8.875
07/17/2017,8.9717,49962080,8.9958,9.0733,8.9275
07/14/2017,8.9667,42274241,8.8642,8.9983,8.7942
07/13/2017,8.7608,45657198,8.7375,8.8224,8.6842
07/12/2017,8.7033,52520565,8.615,8.73,8.5683
07/11/2017,8.4042,54229390,8.2992,8.4354,8.2058
07/10/2017,8.3358,45943662,8.1958,8.3958,8.1302
07/07/2017,8.165,44769618,8.0058,8.2417,8.00
07/06/2017,7.9275,53011509,7.9542,8.0575,7.8358
07/05/2017,8.1425,56864615,7.9775,8.2075,7.9042
07/03/2017,7.9167,40841920,8.2833,8.3092,7.8967
06/30/2017,8.1383,49256300,8.2375,8.3008,8.0908
06/29/2017,8.1667,115426402,8.4992,8.505,7.9167
06/28/2017,8.605,60125808,8.345,8.6318,8.2033
06/27/2017,8.2583,71710901,8.6375,8.6658,8.2583
06/26/2017,8.7392,52725357,9.0025,9.0558,8.6775
06/23/2017,8.8567,34356626,8.7275,8.8917,8.6567
06/22/2017,8.7583,34080518,8.8075,8.855,8.6917
06/21/2017,8.7683,41650649,8.5733,8.7767,8.5558
06/20/2017,8.5208,42711389,8.6975,8.7283,8.5092
06/19/2017,8.7183,54949162,8.5475,8.7465,8.5092
06/16/2017,8.3158,46897699,8.40,8.4058,8.2142
06/15/2017,8.4167,70417384,8.2708,8.445,8.115
06/14/2017,8.5317,68980528,8.7492,8.7492,8.3275
06/13/2017,8.6475,63129517,8.5817,8.6817,8.4529
06/12/2017,8.45,82869021,8.3667,8.4883,8.1195
06/09/2017,8.6058,116451011,9.31,9.3442,8.2217
06/08/2017,9.2767,45995646,9.3092,9.3233,9.1308
06/07/2017,9.2517,40415152,9.2167,9.275,9.0967
06/06/2017,9.1517,38747715,9.2233,9.3133,9.105
06/05/2017,9.2567,25646374,9.2567,9.305,9.2175
06/02/2017,9.2642,41598929,9.0467,9.2707,9.0075
06/01/2017,8.9583,36933783,8.905,8.9658,8.7958
05/31/2017,8.8525,48199027,8.9442,8.9633,8.7175
05/30/2017,8.8633,27576959,8.8233,8.8958,8.8142
05/26/2017,8.845,27388727,8.8008,8.8542,8.7675
